YEAR,COUNTRY,RUNUP_HT,DEATHS,CAUSE
2011,JAPAN,3.12,0, 
2011,JAPAN,8.73,0, 
2011,JAPAN,7.09,0, 
2011,JAPAN,2.49,0, 
2011,JAPAN,7.26,0, 
2011,JAPAN,2.6,0, 
2011,JAPAN,2.77,0, 
2011,JAPAN,3.25,0, 
2011,JAPAN,8.11,0, 
2011,JAPAN,3.27,0, 
2011,JAPAN,10.61,0, 
2011,JAPAN,1.26,0, 
2011,JAPAN,3.78,0, 
2011,JAPAN,3.81,0, 
2011,JAPAN,9.62,0, 
2011,JAPAN,1.3,0, 
2011,JAPAN,3.93,0, 
2011,JAPAN,2.07,0, 
2011,JAPAN,1.34,0, 
2011,JAPAN,2.08,0, 
2011,JAPAN,1.46,0, 
2011,JAPAN,2.11,0, 
2011,JAPAN,1.55,0, 
2011,JAPAN,2.12,0, 
2011,JAPAN,1.61,0, 
2011,JAPAN,1.66,0, 
2011,JAPAN,3.91,0, 
2011,JAPAN,3.94,0, 
2011,JAPAN,3.95,0, 
2011,JAPAN,4.82,0, 
2011,JAPAN,3.95,0, 
2011,JAPAN,2.31,0, 
2011,JAPAN,3.95,0, 
2011,JAPAN,3.59,0, 
2011,JAPAN,3.99,0, 
2011,JAPAN,5.07,0, 
2011,JAPAN,3.97,0, 
2011,JAPAN,7.87,0, 
2011,JAPAN,4.0,0, 
2011,JAPAN,6.4,0, 
2011,JAPAN,1.58,0, 
2011,JAPAN,4.55,0, 
1677,JAPAN,5.0,0, 
2011,JAPAN,3.47,0, 
2011,JAPAN,1.59,0, 
1677,JAPAN,3.0,80, 
2011,JAPAN,3.77,0, 
2011,JAPAN,2.0,0, 
2011,JAPAN,1.59,0, 
2011,JAPAN,1.07,0, 
2011,JAPAN,1.78,0, 
2011,JAPAN,2.6,0, 
1677,JAPAN,4.0,123, 
1896,JAPAN,0.0,0, 
2011,JAPAN,1.8,0, 
2011,JAPAN,2.37,0, 
2011,JAPAN,6.69,0, 
1896,JAPAN,0.0,0, 
2011,JAPAN,1.84,0, 
2011,JAPAN,8.62,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,6.76,0, 
2011,JAPAN,1.85,0, 
2011,JAPAN,9.13,0, 
2011,JAPAN,6.78,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,1.88,0, 
2011,JAPAN,3.98,0, 
1611,JAPAN,0.0,1783, 
2011,JAPAN,0.0,0, 
2011,JAPAN,1.89,0, 
2011,JAPAN,4.33,0, 
1703,JAPAN,4.0,0, 
2011,JAPAN,8.05,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,0.92,0, 
1952,JAPAN,2.0,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,8.2,0, 
2011,JAPAN,5.62,0, 
1952,JAPAN,1.5,0, 
2013,JAPAN,0.4,0, 
2011,JAPAN,0.0,911, 
1952,JAPAN,0.84,0, 
2011,JAPAN,1.77,0, 
2011,JAPAN,3.93,0, 
2011,JAPAN,9.6,0, 
2011,JAPAN,0.0,182, 
1964,JAPAN,0.13,0, 
2014,JAPAN,0.0,0, 
2001,JAPAN,0.18,0, 
1960,JAPAN,1.2,0, 
2011,JAPAN,2.28,0, 
1994,JAPAN,0.09,0, 
1960,JAPAN,1.5,0, 
2011,JAPAN,3.17,0, 
1923,JAPAN,1.5,0, 
2011,JAPAN,15.24,0, 
1923,JAPAN,0.18,0, 
2011,JAPAN,3.18,0, 
1994,JAPAN,0.15,0, 
2011,JAPAN,5.22,0, 
1995,JAPAN,0.15,0, 
1998,JAPAN,0.06,0, 
1983,JAPAN,0.26,0, 
2011,JAPAN,3.19,0, 
1938,JAPAN,0.19,0, 
2011,JAPAN,2.69,0, 
2011,JAPAN,3.19,0, 
1938,JAPAN,0.08,0, 
1938,JAPAN,0.25,0, 
1938,JAPAN,0.06,0, 
1938,JAPAN,0.36,0, 
1983,JAPAN,0.08,0, 
1983,JAPAN,0.35,0, 
1964,JAPAN,0.35,0, 
1993,JAPAN,0.5,0, 
1964,JAPAN,0.36,0, 
1964,JAPAN,0.2,0, 
1792,JAPAN,0.0,5, 
1971,RUSSIA,0.0,0,Earthquake
1938,JAPAN,0.03,0, 
1938,JAPAN,0.14,0, 
1938,JAPAN,0.08,0, 
1933,JAPAN,1.6,0, 
1933,JAPAN,0.6,0, 
2011,JAPAN,2.14,0, 
2011,JAPAN,7.94,0, 
2011,JAPAN,3.61,0, 
2011,JAPAN,1.77,0, 
2011,JAPAN,3.66,0, 
2011,JAPAN,2.87,0, 
2011,JAPAN,2.7,0, 
2011,JAPAN,6.05,0, 
2011,JAPAN,3.86,0, 
2011,JAPAN,2.14,0, 
2011,JAPAN,0.52,0, 
2011,JAPAN,2.11,0, 
2011,JAPAN,0.65,0, 
2011,JAPAN,3.92,0, 
2011,JAPAN,7.89,0, 
2011,JAPAN,5.68,0, 
2011,JAPAN,4.39,0, 
2011,JAPAN,5.78,0, 
2011,JAPAN,2.11,0, 
2011,JAPAN,3.04,0, 
2011,JAPAN,7.12,0, 
2011,JAPAN,3.57,0, 
2011,JAPAN,3.44,0, 
2011,JAPAN,3.82,0, 
2011,JAPAN,4.19,0, 
2011,JAPAN,4.04,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,4.14,0, 
2011,JAPAN,6.94,0, 
2011,JAPAN,2.86,0, 
2011,JAPAN,2.73,0, 
2011,JAPAN,2.88,0, 
2011,JAPAN,3.96,0, 
1933,JAPAN,0.05,0, 
2011,JAPAN,3.91,0, 
2011,JAPAN,2.89,0, 
1933,JAPAN,1.2,0, 
1933,JAPAN,0.25,0, 
1931,JAPAN,0.04,0, 
1975,JAPAN,0.11,0, 
2011,JAPAN,0.0,0, 
1961,JAPAN,0.04,0, 
1961,JAPAN,0.2,0, 
1915,JAPAN,0.9,0, 
2011,JAPAN,1.04,0, 
1978,JAPAN,0.15,0, 
1978,JAPAN,0.1,0, 
1978,JAPAN,0.14,0, 
1986,JAPAN,0.04,0, 
2011,JAPAN,1.1,0, 
1986,JAPAN,0.08,0, 
2011,JAPAN,0.0,0, 
1856,JAPAN,1.8,0, 
1856,JAPAN,0.0,0, 
1984,JAPAN,0.04,0, 
1985,JAPAN,0.06,0, 
1985,JAPAN,0.13,0, 
2011,JAPAN,4.34,0, 
1962,JAPAN,0.13,0, 
2011,JAPAN,4.42,0, 
1968,JAPAN,0.28,0, 
1611,JAPAN,7.0,0, 
1969,JAPAN,0.2,0, 
2011,JAPAN,4.44,0, 
1983,JAPAN,0.16,0, 
2011,JAPAN,5.67,0, 
2011,JAPAN,3.19,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,2.96,0, 
2011,JAPAN,1.91,0, 
2011,JAPAN,3.21,0, 
1896,JAPAN,27.0,0, 
2011,JAPAN,1.67,0, 
2011,JAPAN,0.74,0, 
1953,JAPAN,3.0,0, 
2011,JAPAN,0.88,0, 
1953,JAPAN,0.15,0, 
2011,JAPAN,2.63,0, 
2011,JAPAN,0.89,0, 
2011,JAPAN,9.55,0, 
2011,JAPAN,8.42,0, 
2011,JAPAN,11.6,0, 
2011,JAPAN,10.37,0, 
2011,JAPAN,1.0,0, 
2011,JAPAN,1.0,0, 
2011,JAPAN,5.21,0, 
2011,JAPAN,10.86,0, 
2011,JAPAN,1.06,0, 
2011,JAPAN,12.2,0, 
2011,JAPAN,19.63,0, 
2011,JAPAN,1.85,0, 
2011,JAPAN,9.2,0, 
2011,JAPAN,1.06,0, 
2011,JAPAN,1.88,0, 
2011,JAPAN,2.62,0, 
2011,JAPAN,1.88,0, 
2011,JAPAN,1.43,0, 
2011,JAPAN,1.95,0, 
2011,JAPAN,1.92,0, 
2011,JAPAN,2.69,0, 
2011,JAPAN,2.39,0, 
2011,JAPAN,3.46,0, 
2011,JAPAN,1.99,0, 
2011,JAPAN,2.43,0, 
2011,JAPAN,3.74,0, 
2011,JAPAN,2.01,0, 
2011,JAPAN,4.43,0, 
2011,JAPAN,2.25,0, 
2011,JAPAN,2.44,0, 
2011,JAPAN,2.11,0, 
2011,JAPAN,2.08,0, 
2011,JAPAN,4.8,0, 
2011,JAPAN,2.18,0, 
2011,JAPAN,12.8,0, 
2011,JAPAN,2.41,0, 
2011,JAPAN,3.42,0, 
2011,JAPAN,4.52,0, 
2011,JAPAN,14.45,0, 
2011,JAPAN,3.02,0, 
2011,JAPAN,3.48,0, 
2011,JAPAN,6.0,0, 
2011,JAPAN,11.02,0, 
2011,JAPAN,6.34,0, 
2011,JAPAN,3.06,0, 
2011,JAPAN,6.37,0, 
2011,JAPAN,1.45,0, 
2011,JAPAN,6.4,0, 
2011,JAPAN,2.21,0, 
1935,JAPAN,0.09,0, 
2011,JAPAN,0.53,0, 
2011,JAPAN,0.0,0, 
2011,JAPAN,4.08,0, 
2011,JAPAN,4.8,0, 
2011,JAPAN,4.09,0, 
2011,JAPAN,5.0,0, 
2011,JAPAN,4.09,0, 
2011,JAPAN,5.07,0, 
2011,JAPAN,4.13,0, 
2011,JAPAN,4.15,0, 
2011,JAPAN,3.06,0, 
2011,JAPAN,3.06,0, 
2011,JAPAN,3.08,0, 
1676,JAPAN,0.0,0, 
2011,JAPAN,2.42,0, 
887,JAPAN,4.0,2000, 
1096,JAPAN,0.0,0, 
1495,JAPAN,5.0,0, 
1968,JAPAN,0.1,0, 
1968,JAPAN,2.3,0, 
1898,JAPAN,0.0,0, 
1953,JAPAN,1.5,0, 
1980,JAPAN,0.1,0, 
1944,JAPAN,2.0,0, 
1980,JAPAN,0.6,0, 
1680,JAPAN,0.0,0, 
1980,JAPAN,0.1,0, 
1856,JAPAN,0.0,0, 
1980,JAPAN,0.07,0, 
1965,JAPAN,0.23,0, 
1956,JAPAN,0.23,0, 
1716,JAPAN,0.0,0, 
1980,JAPAN,0.06,0, 
1965,JAPAN,0.1,0, 
1980,JAPAN,0.07,0, 
1965,JAPAN,0.1,0, 
1946,JAPAN,2.5,0, 
1897,JAPAN,2.4,0, 
1968,JAPAN,0.6,0, 
1960,JAPAN,0.85,0, 
1983,JAPAN,5.0,0, 
1960,JAPAN,0.5,0, 
1995,JAPAN,0.18,0, 
1981,JAPAN,0.06,0, 
1993,JAPAN,4.95,0, 
1957,JAPAN,0.04,0, 
1960,JAPAN,0.5,0, 
1960,JAPAN,0.6,0, 
1940,JAPAN,1.5,0, 
1957,JAPAN,0.09,0, 
1960,JAPAN,0.62,0, 
1940,JAPAN,0.05,0, 
1958,JAPAN,0.09,0, 
1960,JAPAN,0.35,0, 
1940,JAPAN,0.41,0, 
1498,JAPAN,0.0,26000, 
1960,JAPAN,0.9,0, 
1983,JAPAN,0.73,0, 
1960,JAPAN,0.45,0, 
1944,JAPAN,1.5,0, 
1923,JAPAN,8.1,0, 
1983,JAPAN,1.0,0, 
1983,JAPAN,0.35,0, 
1707,JAPAN,0.0,20, 
1983,JAPAN,0.72,0, 
1983,JAPAN,1.2,0, 
1408,JAPAN,0.0,0, 
1983,JAPAN,0.6,0, 
1983,JAPAN,1.06,0, 
1854,JAPAN,0.0,0, 
1983,JAPAN,3.0,0, 
1983,JAPAN,0.78,0, 
1983,JAPAN,0.75,0, 
1966,JAPAN,0.1,0, 
1545,JAPAN,0.0,0, 
1964,JAPAN,0.5,0, 
1964,JAPAN,0.5,0, 
1983,JAPAN,0.52,0, 
1616,JAPAN,0.0,0, 
1964,JAPAN,0.4,0, 
1983,JAPAN,0.4,0, 
1854,JAPAN,0.0,3, 
1964,JAPAN,0.3,0, 
1983,JAPAN,0.36,0, 
1633,JAPAN,0.0,0, 
1986,JAPAN,0.11,0, 
2011,JAPAN,1.28,0, 
1986,JAPAN,0.11,0, 
2011,JAPAN,0.4,0, 
2013,JAPAN,0.14,0, 
1986,JAPAN,0.12,0, 
1964,JAPAN,0.3,0, 
2011,JAPAN,1.3,0, 
2013,JAPAN,0.13,0, 
1751,JAPAN,2.0,2100, 
1732,JAPAN,2.0,0, 
1968,JAPAN,0.12,0, 
1986,JAPAN,0.07,0, 
2011,JAPAN,1.6,0, 
1964,JAPAN,0.5,0, 
1923,JAPAN,0.0,0, 
1986,JAPAN,0.1,0, 
2011,JAPAN,1.6,0, 
1990,JAPAN,0.16,0, 
1923,JAPAN,0.0,0, 
1964,JAPAN,1.4,0, 
2011,JAPAN,0.7,0, 
1990,JAPAN,0.15,0, 
1964,JAPAN,0.9,0, 
2011,JAPAN,0.8,0, 
1990,JAPAN,0.23,0, 
1964,JAPAN,3.0,0, 
1923,JAPAN,0.3,0, 
2011,JAPAN,1.4,0, 
1994,JAPAN,0.11,0, 
2011,JAPAN,0.8,0, 
1994,JAPAN,0.08,0, 
1980,JAPAN,0.04,0, 
1854,JAPAN,10.0,85, 
1964,JAPAN,3.5,0, 
2011,JAPAN,1.2,0, 
1994,JAPAN,0.23,0, 
2011,JAPAN,0.9,0, 
1703,JAPAN,5.3,0, 
2011,JAPAN,0.2,0, 
1964,JAPAN,1.5,0, 
2011,JAPAN,0.1,0, 
1964,JAPAN,0.0,0, 
2011,JAPAN,2.17,0, 
1096,JAPAN,0.0,0, 
2011,JAPAN,0.85,0, 
1985,JAPAN,0.13,0, 
1964,JAPAN,0.18,0, 
1985,JAPAN,0.07,0, 
1703,JAPAN,0.0,0, 
1981,JAPAN,0.08,0, 
1854,JAPAN,5.0,0, 
1972,JAPAN,0.13,0, 
1964,JAPAN,0.17,0, 
1972,JAPAN,0.16,0, 
1933,JAPAN,0.15,0, 
1995,JAPAN,0.07,0, 
1972,JAPAN,0.05,0, 
1972,JAPAN,0.09,0, 
1995,JAPAN,0.22,0, 
1995,JAPAN,0.23,0, 
1978,JAPAN,0.11,0, 
1923,JAPAN,3.0,0, 
1960,JAPAN,0.5,0, 
1995,JAPAN,0.2,0, 
1985,JAPAN,0.1,0, 
1923,JAPAN,4.5,0, 
1960,JAPAN,0.6,0, 
1965,JAPAN,0.1,0, 
1854,JAPAN,6.1,0, 
1985,JAPAN,0.18,0, 
1964,JAPAN,0.5,0, 
1923,JAPAN,1.8,0, 
1972,JAPAN,0.23,0, 
1960,JAPAN,0.25,0, 
1986,JAPAN,0.15,0, 
1995,JAPAN,0.06,0, 
1960,JAPAN,0.67,0, 
1923,JAPAN,12.0,14, 
1964,JAPAN,1.6,0, 
1990,JAPAN,0.0,0, 
1946,JAPAN,2.0,0, 
1964,JAPAN,1.5,0, 
1923,JAPAN,4.1,0, 
1993,JAPAN,19.0,32, 
1960,JAPAN,0.54,0, 
1993,JAPAN,30.6,10, 
1964,JAPAN,1.0,0, 
1923,JAPAN,13.0,0, 
1978,JAPAN,0.08,0, 
1923,JAPAN,0.0,0, 
1964,JAPAN,1.0,0, 
1923,JAPAN,7.2,0, 
1960,JAPAN,0.65,0, 
1964,JAPAN,0.8,0, 
1854,JAPAN,3.0,0, 
1968,JAPAN,2.0,0, 
1968,JAPAN,0.7,0, 
1965,JAPAN,0.04,0, 
1662,JAPAN,0.0,0, 
1944,JAPAN,2.0,0, 
1923,JAPAN,12.0,60, 
1965,JAPAN,0.28,0, 
1923,JAPAN,3.0,0, 
1964,JAPAN,4.93,0, 
1983,JAPAN,4.6,0, 
1923,JAPAN,2.0,0, 
1923,JAPAN,0.79,0, 
1944,JAPAN,2.0,0, 
1964,JAPAN,3.9,0, 
1964,JAPAN,1.4,0, 
1944,JAPAN,1.1,0, 
1923,JAPAN,7.0,0, 
1923,JAPAN,7.2,0, 
1899,JAPAN,0.0,0, 
1964,JAPAN,0.35,0, 
1923,JAPAN,3.0,0, 
1944,JAPAN,2.5,0, 
2010,JAPAN,0.34,0, 
1923,JAPAN,0.52,0, 
1982,JAPAN,0.09,0, 
887,JAPAN,0.0,0, 
1983,JAPAN,0.53,13, 
1952,JAPAN,0.15,0, 
1982,JAPAN,0.07,0, 
2004,JAPAN,0.36,0, 
1923,JAPAN,5.0,0, 
1762,JAPAN,0.0,0, 
1980,JAPAN,0.07,0, 
1923,JAPAN,6.0,0, 
2004,JAPAN,0.27,0, 
1984,JAPAN,0.13,0, 
1703,JAPAN,10.0,56, 
1993,JAPAN,0.3,0, 
1923,JAPAN,9.0,0, 
1940,RUSSIA,1.0,0, 
1952,JAPAN,0.05,0, 
1923,JAPAN,1.0,0, 
2004,JAPAN,0.21,0, 
1993,JAPAN,0.56,0, 
1923,JAPAN,1.5,50, 
1993,JAPAN,0.43,0, 
2009,JAPAN,0.07,0, 
1933,JAPAN,0.07,0, 
1998,JAPAN,0.13,0, 
1923,JAPAN,6.0,0, 
1984,JAPAN,0.11,0, 
2006,JAPAN,0.25,0, 
1896,JAPAN,0.07,0, 
1952,JAPAN,0.54,0, 
1996,JAPAN,0.16,0, 
1993,JAPAN,0.06,0, 
1983,JAPAN,1.27,0, 
1993,JAPAN,0.06,0, 
1983,JAPAN,2.4,0, 
1923,JAPAN,10.3,0, 
1983,JAPAN,0.9,0, 
1993,JAPAN,0.3,0, 
1983,JAPAN,1.7,0, 
1993,JAPAN,0.2,0, 
1983,JAPAN,0.59,0, 
1993,JAPAN,0.14,0, 
1983,JAPAN,1.6,0, 
1993,JAPAN,0.05,0, 
1983,JAPAN,2.6,0, 
1983,JAPAN,3.5,0, 
1983,JAPAN,1.7,0, 
1983,JAPAN,4.2,0, 
1990,JAPAN,0.17,0, 
1983,JAPAN,1.7,0, 
1990,JAPAN,0.09,0, 
1990,JAPAN,0.04,0, 
1983,JAPAN,1.9,0, 
1990,JAPAN,0.15,0, 
1990,JAPAN,0.14,0, 
1983,JAPAN,2.2,0, 
1990,JAPAN,0.23,0, 
1983,JAPAN,1.2,0, 
1983,JAPAN,1.9,0, 
1990,JAPAN,0.15,0, 
1983,JAPAN,1.8,0, 
1983,JAPAN,1.2,0, 
1990,JAPAN,0.06,0, 
1991,JAPAN,0.09,0, 
1983,JAPAN,1.7,0, 
1993,JAPAN,0.5,0, 
1993,JAPAN,5.5,0, 
1993,JAPAN,4.95,13, 
1993,JAPAN,4.0,9, 
2011,JAPAN,1.78,0, 
2011,JAPAN,2.31,0, 
2011,JAPAN,1.82,0, 
2011,JAPAN,1.65,0, 
2011,JAPAN,1.26,0, 
2011,JAPAN,1.08,0, 
2011,JAPAN,1.63,0, 
1972,JAPAN,0.15,0, 
1972,JAPAN,0.21,0, 
1972,JAPAN,0.03,0, 
1972,JAPAN,0.07,0, 
1979,JAPAN,0.3,0, 
1700,JAPAN,0.0,0, 
1979,JAPAN,0.07,0, 
1979,JAPAN,0.09,0, 
1979,JAPAN,0.05,0, 
1979,JAPAN,0.06,0, 
1980,JAPAN,0.04,0, 
1980,JAPAN,0.09,0, 
1968,JAPAN,0.05,0, 
1968,JAPAN,0.1,0, 
1968,JAPAN,0.09,0, 
1964,JAPAN,0.2,0, 
1964,JAPAN,1.0,0, 
1964,JAPAN,0.52,0, 
1964,JAPAN,1.5,0, 
1964,JAPAN,1.4,0, 
1854,JAPAN,5.7,0, 
1854,JAPAN,6.7,0, 
1993,JAPAN,0.23,0, 
1854,JAPAN,0.0,9, 
1741,JAPAN,10.0,0, 
1741,JAPAN,20.0,0, 
1747,JAPAN,0.0,0, 
1975,JAPAN,0.1,0, 
1677,JAPAN,4.0,0, 
1923,JAPAN,1.7,0, 
1703,JAPAN,5.0,0, 
1703,JAPAN,8.8,0, 
1944,JAPAN,2.0,0, 
1498,JAPAN,0.0,200, 
1703,JAPAN,3.0,1, 
1703,JAPAN,6.0,0, 
1703,JAPAN,4.0,230, 
1703,JAPAN,5.0,0, 
1994,JAPAN,0.18,0, 
1970,JAPAN,0.03,0, 
1970,JAPAN,0.05,0, 
1995,JAPAN,0.11,0, 
1971,JAPAN,0.05,0, 
1995,JAPAN,0.27,0, 
1971,JAPAN,0.05,0, 
1995,JAPAN,0.18,0, 
1971,JAPAN,0.03,0, 
1995,JAPAN,0.17,0, 
1971,JAPAN,0.07,0, 
1995,JAPAN,0.12,0, 
1976,JAPAN,0.09,0, 
1993,JAPAN,6.0,0, 
1923,JAPAN,6.0,0, 
1995,JAPAN,0.05,0, 
1983,JAPAN,0.13,0, 
2007,JAPAN,0.07,0, 
1923,JAPAN,9.0,0, 
1293,JAPAN,0.0,0, 
1970,JAPAN,0.03,0, 
1995,JAPAN,0.11,0, 
1970,JAPAN,0.04,0, 
1923,JAPAN,6.0,0, 
1995,JAPAN,0.2,0, 
1403,JAPAN,0.0,0, 
1970,JAPAN,0.04,0, 
1995,JAPAN,0.15,0, 
1923,JAPAN,3.0,0, 
1408,JAPAN,0.0,0, 
1993,JAPAN,0.64,0, 
1994,JAPAN,0.07,0, 
1995,JAPAN,0.12,0, 
1985,JAPAN,0.11,0, 
1964,JAPAN,1.6,0, 
1993,JAPAN,0.71,0, 
1923,JAPAN,2.0,0, 
1974,JAPAN,0.04,0, 
1964,JAPAN,0.0,0, 
1964,JAPAN,1.6,0, 
2006,JAPAN,0.7,0, 
2001,JAPAN,0.12,0, 
1993,JAPAN,0.26,0, 
1974,JAPAN,0.05,0, 
1964,JAPAN,1.0,0, 
1965,JAPAN,0.02,0, 
1969,JAPAN,0.1,0, 
1974,JAPAN,0.06,0, 
2001,JAPAN,0.04,0, 
1993,JAPAN,0.45,0, 
2011,JAPAN,1.56,0, 
1964,JAPAN,1.51,0, 
1855,JAPAN,1.0,0, 
2004,JAPAN,0.63,0, 
1969,JAPAN,0.27,0, 
1964,JAPAN,0.0,0, 
2004,JAPAN,0.93,0, 
1993,JAPAN,0.33,0, 
1960,JAPAN,0.5,0, 
1974,JAPAN,0.08,0, 
1986,JAPAN,0.09,0, 
1961,JAPAN,0.18,0, 
1969,JAPAN,0.06,0, 
1993,JAPAN,0.27,0, 
1974,JAPAN,0.04,0, 
1964,JAPAN,0.07,0, 
1993,JAPAN,0.8,0, 
1857,JAPAN,0.0,0, 
2011,JAPAN,0.84,0, 
1964,JAPAN,0.8,0, 
1974,JAPAN,0.06,0, 
1969,JAPAN,0.1,0, 
1993,JAPAN,0.96,0, 
1964,JAPAN,0.06,0, 
2000,JAPAN,0.06,0, 
1965,JAPAN,0.0,0, 
2011,JAPAN,1.95,0, 
1993,JAPAN,0.34,0, 
1974,JAPAN,0.03,0, 
1969,JAPAN,0.13,0, 
1953,JAPAN,0.05,0, 
1964,JAPAN,1.1,0, 
1964,JAPAN,0.17,0, 
2012,JAPAN,0.11,0, 
1993,JAPAN,0.51,0, 
1964,JAPAN,0.17,0, 
1974,JAPAN,0.09,0, 
1993,JAPAN,2.4,0, 
2011,JAPAN,1.25,0, 
1993,JAPAN,9.35,0, 
1897,JAPAN,0.03,0, 
1964,JAPAN,0.3,0, 
1993,JAPAN,0.5,0, 
1993,JAPAN,8.15,0, 
1897,JAPAN,0.0,0, 
1993,JAPAN,0.54,0, 
1922,JAPAN,0.03,0, 
1993,JAPAN,1.7,0, 
1964,JAPAN,1.81,0, 
2011,JAPAN,2.78,0, 
1964,RUSSIA,0.02,0, 
2011,JAPAN,1.65,0, 
1964,JAPAN,1.37,0, 
1993,JAPAN,6.5,0, 
1965,JAPAN,0.1,0, 
1964,JAPAN,1.0,0, 
2011,JAPAN,1.02,0, 
1965,JAPAN,0.35,0, 
1968,JAPAN,0.16,0, 
2011,JAPAN,1.84,0, 
1965,JAPAN,0.3,0, 
2011,JAPAN,1.19,0, 
1968,JAPAN,0.08,0, 
1965,JAPAN,0.2,0, 
1975,JAPAN,0.07,0, 
2009,JAPAN,0.17,0, 
1965,JAPAN,0.1,0, 
1970,JAPAN,0.04,0, 
1969,JAPAN,0.18,0, 
1968,JAPAN,0.09,0, 
1965,JAPAN,0.12,0, 
1946,JAPAN,0.5,0, 
1855,JAPAN,0.0,0, 
1775,JAPAN,0.0,0, 
1946,JAPAN,0.34,0, 
1998,JAPAN,0.1,0, 
1775,JAPAN,0.0,0, 
1998,JAPAN,0.14,0, 
1946,JAPAN,2.0,0, 
1993,JAPAN,6.3,0, 
1998,JAPAN,0.1,0, 
1993,JAPAN,6.2,0, 
1998,JAPAN,0.1,0, 
1946,JAPAN,3.0,0, 
1897,JAPAN,1.2,0, 
1952,JAPAN,0.05,0, 
1964,JAPAN,0.1,0, 
1946,JAPAN,1.0,0, 
1957,JAPAN,0.0,0, 
1964,JAPAN,1.36,0, 
1241,JAPAN,0.0,0, 
1995,JAPAN,0.1,0, 
1732,JAPAN,0.0,0, 
1964,JAPAN,2.8,0, 
1241,JAPAN,0.0,0, 
1996,JAPAN,0.78,0, 
1968,JAPAN,0.11,0, 
1605,JAPAN,0.0,153, 
1964,JAPAN,0.58,0, 
1782,JAPAN,0.0,0, 
1980,JAPAN,0.08,0, 
1996,JAPAN,0.23,0, 
1605,JAPAN,0.0,57, 
1510,JAPAN,0.0,0, 
1980,JAPAN,0.31,0, 
1605,JAPAN,0.0,0, 
1980,JAPAN,0.05,0, 
1571,JAPAN,0.0,0, 
1996,JAPAN,0.1,0, 
1983,JAPAN,0.16,0, 
1996,JAPAN,0.5,0, 
1498,JAPAN,0.0,1, 
1980,JAPAN,0.05,0, 
1896,JAPAN,0.0,0, 
1996,JAPAN,0.16,0, 
1703,JAPAN,10.0,0, 
1980,JAPAN,0.05,0, 
1996,JAPAN,0.56,0, 
1980,JAPAN,0.05,0, 
1996,JAPAN,0.08,0, 
1980,JAPAN,0.02,0, 
1703,JAPAN,2.0,0, 
1707,JAPAN,0.0,11, 
1707,JAPAN,5.5,0, 
1707,JAPAN,3.6,0, 
1707,JAPAN,0.0,13, 
1633,JAPAN,0.0,0, 
1960,JAPAN,1.3,0, 
1953,JAPAN,0.13,0, 
1978,JAPAN,0.16,0, 
1980,JAPAN,0.1,0, 
1980,JAPAN,0.1,0, 
1980,JAPAN,0.1,0, 
1980,JAPAN,0.1,0, 
1980,JAPAN,0.1,0, 
1980,JAPAN,0.1,0, 
1980,JAPAN,0.1,0, 
1964,JAPAN,1.9,0, 
1964,JAPAN,1.4,0, 
1964,JAPAN,5.8,0, 
1944,JAPAN,1.6,0, 
1944,JAPAN,2.1,0, 
1993,JAPAN,6.0,0, 
1944,JAPAN,2.5,0, 
1944,JAPAN,1.6,0, 
2004,JAPAN,0.3,0, 
1994,JAPAN,0.13,0, 
1982,JAPAN,0.19,0, 
1953,JAPAN,0.17,0, 
1960,JAPAN,0.56,0, 
1854,JAPAN,0.0,0, 
1854,JAPAN,0.0,0, 
1996,JAPAN,0.86,0, 
1257,JAPAN,0.0,0, 
1997,JAPAN,0.12,0, 
1964,JAPAN,0.12,0, 
2001,JAPAN,0.12,0, 
1964,JAPAN,0.06,0, 
1994,JAPAN,0.13,0, 
1964,JAPAN,0.1,0, 
1994,JAPAN,0.16,0, 
1972,JAPAN,0.12,0, 
1994,JAPAN,0.14,0, 
1972,JAPAN,0.16,0, 
1972,JAPAN,0.09,0, 
1993,JAPAN,1.7,0, 
1972,JAPAN,0.02,0, 
1993,JAPAN,1.65,0, 
1972,JAPAN,0.21,0, 
1993,JAPAN,5.35,0, 
1972,JAPAN,0.15,0, 
1993,JAPAN,6.3,0, 
1972,JAPAN,0.07,0, 
1993,JAPAN,15.3,0, 
2004,JAPAN,0.43,0, 
1994,JAPAN,0.16,0, 
2004,JAPAN,0.26,0, 
2005,JAPAN,0.23,0, 
2004,JAPAN,0.49,0, 
1703,JAPAN,5.0,300, 
2004,JAPAN,0.37,0, 
2004,JAPAN,0.58,0, 
1703,JAPAN,10.0,0, 
2004,JAPAN,0.33,0, 
1933,JAPAN,0.26,0, 
2004,JAPAN,0.4,0, 
1923,JAPAN,0.0,200, 
2002,JAPAN,0.08,0, 
1923,JAPAN,6.0,150, 
2002,JAPAN,0.08,0, 
2009,JAPAN,0.2,0, 
1975,JAPAN,0.17,0, 
1975,JAPAN,0.28,0, 
1975,JAPAN,0.12,0, 
1975,JAPAN,0.12,0, 
1960,JAPAN,0.29,0, 
1960,JAPAN,0.49,0, 
